Length of Requisito,Nomic Topic: broad,Requisito,ID,row_number
19,Gestión de Inventario,Gestión de equipos,cf387b7c4ae075b7811962ace3fc2c7a,1842
173,Contabilidad,"Conocimientos tributarios, en planificación, revisión, declaración y pagos de impuestos nacionales (SENIAT, FONACIT, FONDEPORTE, FONA) y municipales (alcaldía de Chacao)",deb4d884f7dd6d51b87c26f3f81829d4,2584
27,Contabilidad,Planificación estratégica,a02982a4975198566f6b97503538360b,2811
61,Contabilidad,"Hablar sobre el sector del turismo, sanidad, transporte, etc.",01b7796bab33276c9678233e44a81664,129
66,Contabilidad,verificación de la documentación probatoria de cada transacción,deda5902079076cf0907d081640fdb7a,3857
43,Gestión de Inventario,Disponibilidad para trabajar bajo objetivos,9e5029dc85d5fa8ce1add8c9be3433e7,4131
35,Contabilidad,Conocimientos contable y financiero,7867fc6b6f604ca3548b15501a7b753e,1172
30,Contabilidad,manejo de comunicación eficaz,87776ec85e94762a91d9311a9ebc57b7,1700
36,Finanzas,Productos e instrumentos financieros,b57b8b7d4d265dc3a5bdace3321a84e3,2998
21,Gestión de Inventario,trabajo bajo presión,6c92b1df30fe108dad5b03f26a50480c,1432
54,Contabilidad,Excelentes habilidades de comunicación oral y escrita,2ac6eff23b66ca70c84fe7bc0fe5c145,3629
74,Contabilidad,Familiaridad con estrategias visuales para el sector tecnológico y retail,9e5029dc85d5fa8ce1add8c9be3433e7,4098
35,Contabilidad,capacidad de trabajar bajo presión,c87e36c629ca3d7f3ab9c857a5ed7538,2374
18,Gestión de Inventario,gestión de gastos,0832a88c47109e1a16c2315e1bf8e8e7,2635
24,Decision Making,Internet a nivel usuario,e50d9926d886779d7295475d8f103791,334
61,Gestión de Cambio,Adaptabilidad al trabajo remoto y en entornos multiculturales,a3af73fb208455ba8d745b9cf4c39f3f,1129
42,Decision Making,Buena Comunicación y Relaciones Públicas,8e02a95b8f3b64c7f5d6962a232cbfad,705
20,Contabilidad,Dirección de ventas,73129da0695eefdd04133183d1f80e1d,878
34,Decision Making,redacción de trabajos académicos,f5f8aab03143e759eb6f3581c331052b,118
19,Gestión de Inventario,Excelente presencia,023663246ed9fa7d1c548c0472afb7b0,4219
13,Office Administration,organizado(a),deb4d884f7dd6d51b87c26f3f81829d4,2571
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1917
10,Office Administration,Organizado,023663246ed9fa7d1c548c0472afb7b0,4275
22,Contabilidad,finanzas estratégicas,2b76d277c5a43e765bcaad5f816b215a,3078
24,Administración,Manejo de redes sociales,3d072bf2bc7706c2401b5bdc12ac3b3e,218
16,Software Skills,Microsoft Office,7867fc6b6f604ca3548b15501a7b753e,1246
7,Gestión de Inventario,inglés,4064770554ddd1e601d13b086f54f0a3,3452
34,Decision Making,leyes y reglamentos de licitación,0832a88c47109e1a16c2315e1bf8e8e7,2678
30,Decision Making,Buena redacción y ortografía,0f830f4c424187fab4c2d39988269cc6,2891
4,Software Skills,Word,36cb7a04690f649a43ceda002886d6a8,1288
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1893
30,Decision Making,investigación de licitaciones,0832a88c47109e1a16c2315e1bf8e8e7,2653
9,Gestión de Cambio,Proactivo,7f1b86e4ef54867fd01e93cf4b7008de,3951
63,Software Skills,Basic understanding of accounting principles and best practices,c3035632ecd704cde86c785f211725fb,3686
15,Gestión de Cambio,Responsabilidad,6eecf1e16667a29a33a86b6327e72e3c,2170
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,2031
11,Gestión de Cambio,Profit Plus,7c6de15bf2c23ed614c095be9bc39497,3262
14,Contabilidad,Sistema Profit,4db8c51854a8ce7530333eb513894a7f,868
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1755
30,Office Administration,Altos niveles de organización,9abab521ac3a97b93435a36702ba8d69,1337
25,Contabilidad,Manejo de Sistemas profit,9abab521ac3a97b93435a36702ba8d69,1350
9,Decision Making,economía,a610bebc2464c8542bc50458378e98ba,358
39,Gestión de Inventario,Dominio del Excel intermedio o avanzado,c867153d956f3359073cf72e8d83622a,3145
27,Gestión de Cambio,persona altamente proactivo,ce50cd0d302cc2663fbfa8f73a28c3c3,3341
52,Decision Making,Altos estándares de ética e integridad profesional,a3af73fb208455ba8d745b9cf4c39f3f,1115
10,Office Administration,organizada,6c92b1df30fe108dad5b03f26a50480c,1408
18,Administración,generar plataforma,c0228542f812e8ef03aabf51789eeb14,292
22,Gestión de Cambio,Dinamismo/Proactividad,6eecf1e16667a29a33a86b6327e72e3c,2180
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,1823
11,Gestión de Cambio,Profit Plus,7c6de15bf2c23ed614c095be9bc39497,3244
16,Software Skills,Programas Office,4db8c51854a8ce7530333eb513894a7f,874
16,Software Skills,Microsoft Office,8e02a95b8f3b64c7f5d6962a232cbfad,748
14,Gestión de Cambio,Proactivos(as),df0faf2a0d0cd531c12be3d1fa72fbfa,2923
7,Gestión de Inventario,Educado,023663246ed9fa7d1c548c0472afb7b0,4229
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,2019
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,1973
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1851
10,Office Administration,organizada,6c92b1df30fe108dad5b03f26a50480c,1398
16,Software Skills,Microsoft Office,7867fc6b6f604ca3548b15501a7b753e,1146
29,Decision Making,buscar licitaciones públicas,c6dcdf585a6b4d744ba87f23a0e3bd65,47
36,Gestión de Cambio,Profit Plus de avanzado a intermedio,c0f99d90c443c10f64fae025b854f5e3,3272
11,Gestión de Cambio,Profit Plus,7c6de15bf2c23ed614c095be9bc39497,3254
10,Software Skills,PowerPoint,6b8210bf59677444b47677e2f04e8f59,2441
7,Gestión de Inventario,inglés,4064770554ddd1e601d13b086f54f0a3,3484
7,Gestión de Inventario,Educado,023663246ed9fa7d1c548c0472afb7b0,4227
63,Software Skills,Basic understanding of accounting principles and best practices,c3035632ecd704cde86c785f211725fb,3692
15,Gestión de Cambio,Responsabilidad,c7364b9f76cd5576ed0bac005e750008,89
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2650
9,Decision Making,economía,c5a6016fc57f7533c69b68bf9e192754,102
44,Gestión de Inventario,Manejo del sistema contable del banco (ATPW),a02982a4975198566f6b97503538360b,2730
16,Software Skills,Microsoft Office,bd9a51caa939827b01593e92501e886b,636
18,Decision Making,Análisis Contable,6eecf1e16667a29a33a86b6327e72e3c,2251
9,Decision Making,economía,a610bebc2464c8542bc50458378e98ba,366
51,Decision Making,"Total dominio de redacción, dicción y ortografía",023663246ed9fa7d1c548c0472afb7b0,4269
16,Decision Making,buena redacción,2fcc1eb0152faf001feea2e2b57132a3,189
33,Decision Making,software de estimación de costos,c87e36c629ca3d7f3ab9c857a5ed7538,2369
9,Administración,Liderazgo,df0faf2a0d0cd531c12be3d1fa72fbfa,2915
12,Gestión de Cambio,flexibilidad,9d6c77a00e6d2af3ea119aba8e58ea18,1550
34,Decision Making,redacción de trabajos académicos,f5f8aab03143e759eb6f3581c331052b,108
7,Gestión de Inventario,inglés,4064770554ddd1e601d13b086f54f0a3,3436
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2618
9,Administración,Liderazgo,a02982a4975198566f6b97503538360b,2719
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,509
28,Gestión de Cambio,Elaboración de presupuestos,7867fc6b6f604ca3548b15501a7b753e,1165
19,Decision Making,Análisis de costes,cf387b7c4ae075b7811962ace3fc2c7a,1742
48,Contabilidad,Conocimientos de informática en MS Excel y Word,51ac65d27e1828908d9213f9686fecdd,3324
10,Office Administration,organizada,6c92b1df30fe108dad5b03f26a50480c,1392
15,Gestión de Cambio,Responsabilidad,c7364b9f76cd5576ed0bac005e750008,85
14,Office Administration,Muy organizado,9e5029dc85d5fa8ce1add8c9be3433e7,4033
24,Gestión de Inventario,inglés (mínimo de 75%),c7364b9f76cd5576ed0bac005e750008,96
16,Software Skills,Microsoft Office,bd9a51caa939827b01593e92501e886b,510
19,Decision Making,Buena forma física,7934669da2c215bd316901d1481dc7c0,1582
9,Administración,Liderazgo,a02982a4975198566f6b97503538360b,2727
18,Administración,cuentas por cobrar,deda5902079076cf0907d081640fdb7a,3792
22,Gestión de Cambio,Dinamismo/Proactividad,6eecf1e16667a29a33a86b6327e72e3c,2196
33,Software Skills,"Office (Word, Excel y PowerPoint)",696ffb341567c4cc3c3f862d2689ee47,2515
9,Administración,Liderazgo,cf387b7c4ae075b7811962ace3fc2c7a,1916
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2690
34,Gestión de Inventario,"Excel, nivel intermedio o avanzado",4def493fd6f3471020564715763099f6,3169
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,1955
16,Software Skills,Microsoft office,f7d5c462b294b1ee0184816748ea036b,4306
60,Contabilidad,Analizar las cuentas contables para garantizar su exactitud.,83d368ebad67d01e1144ab712988efc3,661
9,Administración,Liderazgo,378dc53fd216d7e536d4e5e234e14612,4335
11,Contabilidad,creatividad,9d6c77a00e6d2af3ea119aba8e58ea18,1500
18,Gestión de Inventario,excelente dicción,36cb7a04690f649a43ceda002886d6a8,1273
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,1949
16,Software Skills,Microsoft office,f7d5c462b294b1ee0184816748ea036b,4300
12,Gestión de Cambio,proactividad,2b76d277c5a43e765bcaad5f816b215a,3039
19,Gestión de Inventario,Dominio del Inglés,583dfbf2f880e7a1c2d719a11ff2a197,135
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,487
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,2007
7,Gestión de Inventario,Educado,023663246ed9fa7d1c548c0472afb7b0,4231
13,Office Administration,organizado(a),deb4d884f7dd6d51b87c26f3f81829d4,2569
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,503
9,Decision Making,economía,a610bebc2464c8542bc50458378e98ba,350
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,2027
10,Software Skills,PowerPoint,36cb7a04690f649a43ceda002886d6a8,1278
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,2087
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,2123
11,Gestión de Inventario,Ingeniería,cf387b7c4ae075b7811962ace3fc2c7a,1900
18,Administración,cuentas por cobrar,deda5902079076cf0907d081640fdb7a,3726
79,Gestión de Inventario,"Conocimiento avanzado en herramientas y sistemas Office, específicamente Excel",50a50a774cfa7759cbc7024e4850812e,2864
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1947
10,Software Skills,PowerPoint,6b8210bf59677444b47677e2f04e8f59,2449
4,Software Skills,Word,6b8210bf59677444b47677e2f04e8f59,2461
22,Contabilidad,finanzas estratégicas,2b76d277c5a43e765bcaad5f816b215a,3050
12,Gestión de Cambio,flexibilidad,9d6c77a00e6d2af3ea119aba8e58ea18,1556
10,Office Administration,Organizado,023663246ed9fa7d1c548c0472afb7b0,4273
10,Contabilidad,Honestidad,e7f7d3989ea0efc710b815cdcc65283f,4161
9,Gestión de Cambio,Proactivo,7f1b86e4ef54867fd01e93cf4b7008de,3945
9,Gestión de Cambio,Proactivo,f63c0be29b8becfab15f88b45cb5e432,3963
20,Contabilidad,visión estratégica,9d6c77a00e6d2af3ea119aba8e58ea18,1456
9,Decision Making,economía,9d6c77a00e6d2af3ea119aba8e58ea18,1447
12,Gestión de Cambio,Flexibilidad,4064770554ddd1e601d13b086f54f0a3,3463
20,Decision Making,Análisis financiero,278bf95ee0a238727a80c3ddef721d04,452
9,Gestión de Cambio,presencia,9e5029dc85d5fa8ce1add8c9be3433e7,4095
14,Software Skills,Microsoft Word,8e02a95b8f3b64c7f5d6962a232cbfad,696
17,Gestión de Inventario,Dominio del Excel,6eecf1e16667a29a33a86b6327e72e3c,2199
17,Contabilidad,KPI estratégicos,2b76d277c5a43e765bcaad5f816b215a,3054
8,Finanzas,finanzas,a610bebc2464c8542bc50458378e98ba,356
27,Gestión de Cambio,persona altamente proactivo,ce50cd0d302cc2663fbfa8f73a28c3c3,3335
16,Software Skills,Microsoft Office,8e02a95b8f3b64c7f5d6962a232cbfad,760
14,Decision Making,Buena dicción,6084e9558635dae23b07b5694a4408f5,122
39,Gestión de Cambio,software administrativo Profit Plus 2k8,16adc08fb93ed1d8f6dd92c67552acb1,2473
7,Gestión de Cambio,puntual,9e5029dc85d5fa8ce1add8c9be3433e7,4051
50,Administración,Gestión de redes sociales y plataformas digitales,378dc53fd216d7e536d4e5e234e14612,4316
30,Decision Making,Buena redacción y ortografía,0f830f4c424187fab4c2d39988269cc6,2887
16,Software Skills,Microsoft Office,8e02a95b8f3b64c7f5d6962a232cbfad,712
10,Gestión de Cambio,utilidades,ef9070365fe9305a96302d47bf4576b3,3362
12,Gestión de Cambio,flexibilidad,9d6c77a00e6d2af3ea119aba8e58ea18,1548
15,Software Skills,Microsoft Teams,696ffb341567c4cc3c3f862d2689ee47,2507
21,Gestión de Inventario,trabalho colaborativo,6cc39f36dca64dcd25d352d68b01c367,411
25,Contabilidad,Manejo de Sistemas profit,9abab521ac3a97b93435a36702ba8d69,1332
20,Contabilidad,visión estratégica,9d6c77a00e6d2af3ea119aba8e58ea18,1462
13,Office Administration,organizado(a),deb4d884f7dd6d51b87c26f3f81829d4,2563
15,Gestión de Cambio,Responsabilidad,c7364b9f76cd5576ed0bac005e750008,87
10,Office Administration,organizada,6c92b1df30fe108dad5b03f26a50480c,1388
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2626
33,Decision Making,estimación y análisis de costos,c87e36c629ca3d7f3ab9c857a5ed7538,2365
12,Gestión de Cambio,proactividad,2b76d277c5a43e765bcaad5f816b215a,3031
12,Gestión de Cambio,presupuestos,0832a88c47109e1a16c2315e1bf8e8e7,2621
11,Gestión de Inventario,Ingeniería,cf387b7c4ae075b7811962ace3fc2c7a,1904
17,Gestión de Inventario,Dominio del Excel,6eecf1e16667a29a33a86b6327e72e3c,2177
12,Gestión de Cambio,proactividad,2b76d277c5a43e765bcaad5f816b215a,3033
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,2103
4,Software Skills,Word,6b8210bf59677444b47677e2f04e8f59,2445
20,Decision Making,Estadística básica,e13356478f4a6de320b22b0977cf2348,173
22,Contabilidad,finanzas estratégicas,2b76d277c5a43e765bcaad5f816b215a,3064
19,Gestión de Inventario,Excelente presencia,023663246ed9fa7d1c548c0472afb7b0,4217
10,Office Administration,Organizado,023663246ed9fa7d1c548c0472afb7b0,4281
33,Decision Making,estimación y análisis de costos,c87e36c629ca3d7f3ab9c857a5ed7538,2333
17,Gestión de Inventario,Dominio del Excel,6eecf1e16667a29a33a86b6327e72e3c,2331
12,Decision Making,estadística,ce50cd0d302cc2663fbfa8f73a28c3c3,3328
3,Software Skills,APU,0832a88c47109e1a16c2315e1bf8e8e7,2682
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1839
10,Contabilidad,reglas APA,8e7c21ae8251a9172cd98ebe2839bbe7,324
9,Decision Making,economía,9d6c77a00e6d2af3ea119aba8e58ea18,1555
13,Office Administration,Organización,cf387b7c4ae075b7811962ace3fc2c7a,1950
19,Gestión de Inventario,Dominio del Inglés,583dfbf2f880e7a1c2d719a11ff2a197,137
13,Office Administration,organización,c87e36c629ca3d7f3ab9c857a5ed7538,2348
36,Gestión de Cambio,Profit Plus de avanzado a intermedio,c0f99d90c443c10f64fae025b854f5e3,3284
11,Gestión de Cambio,Profit Plus,50a50a774cfa7759cbc7024e4850812e,2878
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1845
16,Decision Making,buena redacción,2fcc1eb0152faf001feea2e2b57132a3,197
10,Decision Making,redacción,a610bebc2464c8542bc50458378e98ba,349
11,Gestión de Cambio,Profit Plus,7c6de15bf2c23ed614c095be9bc39497,3252
30,Gestión de Inventario,Excel de avanzado a intermedio,c0f99d90c443c10f64fae025b854f5e3,3274
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3843
28,Gestión de Cambio,Elaboración de presupuestos,7867fc6b6f604ca3548b15501a7b753e,1157
11,Contabilidad,creatividad,9d6c77a00e6d2af3ea119aba8e58ea18,1494
12,Gestión de Cambio,presupuestos,0832a88c47109e1a16c2315e1bf8e8e7,2623
12,Gestión de Cambio,proactivo(a),deb4d884f7dd6d51b87c26f3f81829d4,2585
37,Administración,Liderazgo y capacidad de supervisión,157109925c3856f376aa33f005be8f33,3983
12,Decision Making,Ilustración,72d659cb56323d64e807e0958bbcb010,153
11,Gestión de Cambio,Profit Plus,50a50a774cfa7759cbc7024e4850812e,2866
24,Finanzas,Asesoramiento financiero,1352e4ef2e32e74a0022a4a9ee6010d6,238
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,471
37,Administración,Liderazgo y capacidad de supervisión,157109925c3856f376aa33f005be8f33,3979
48,Contabilidad,Conocimientos de informática en MS Excel y Word,51ac65d27e1828908d9213f9686fecdd,3322
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1971
16,Software Skills,Microsoft Office,7867fc6b6f604ca3548b15501a7b753e,1186
22,Software Skills,Microsoft Office Suite,c87e36c629ca3d7f3ab9c857a5ed7538,2343
12,Gestión de Cambio,proactividad,36cb7a04690f649a43ceda002886d6a8,1265
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,2081
19,Decision Making,Análisis de costes,c87e36c629ca3d7f3ab9c857a5ed7538,2379
12,Gestión de Cambio,flexibilidad,9d6c77a00e6d2af3ea119aba8e58ea18,1562
48,Contabilidad,Conocimientos de informática en MS Excel y Word,51ac65d27e1828908d9213f9686fecdd,3316
30,Office Administration,Altos niveles de organización,9abab521ac3a97b93435a36702ba8d69,1333
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1869
19,Decision Making,INGENIERO MECÁNICO,f5f8aab03143e759eb6f3581c331052b,113
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,2091
10,Software Skills,PowerPoint,36cb7a04690f649a43ceda002886d6a8,1266
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1935
10,Software Skills,PowerPoint,36cb7a04690f649a43ceda002886d6a8,1254
9,Administración,Liderazgo,a02982a4975198566f6b97503538360b,2725
19,Decision Making,Análisis de costes,c87e36c629ca3d7f3ab9c857a5ed7538,2371
14,Administración,redes sociales,f7d5c462b294b1ee0184816748ea036b,4298
41,Gestión de Inventario,Conocimientos básicos del idioma inglés,dd45d09981723e16e9087c8210b7bf38,3113
16,Software Skills,Microsoft Office,7867fc6b6f604ca3548b15501a7b753e,1176
9,Administración,liderazgo,3ab0a986b3c159861d4d241915fa68e3,2845
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1743
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,2057
30,Decision Making,Poseer muy buena vista y oído,87776ec85e94762a91d9311a9ebc57b7,1662
44,Gestión de Inventario,Manejo del sistema contable del banco (ATPW),a02982a4975198566f6b97503538360b,2826
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1953
18,Decision Making,Análisis Contable,6eecf1e16667a29a33a86b6327e72e3c,2163
13,Office Administration,Organización,cf387b7c4ae075b7811962ace3fc2c7a,1948
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3831
33,Decision Making,estimación y análisis de costos,c87e36c629ca3d7f3ab9c857a5ed7538,2357
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3839
12,Gestión de Cambio,proactividad,36cb7a04690f649a43ceda002886d6a8,1269
37,Decision Making,términos de economía tipo técnicos,c3b9b196e321d8430708181f9b610987,231
25,Contabilidad,cargar costos al producto,aff68fd1d996a2cba96457f8c6072dc5,203
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,2015
41,Gestión de Inventario,Conocimientos básicos del idioma inglés,dd45d09981723e16e9087c8210b7bf38,3121
31,Decision Making,El idioma de la misión y local,4064770554ddd1e601d13b086f54f0a3,3474
9,Decision Making,economía,c3b9b196e321d8430708181f9b610987,229
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1941
8,Software Skills,Solidity,cba1c0cd1ee7de7a01bec69da2f690a9,107
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1749
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3841
11,Gestión de Inventario,Ingeniería,cf387b7c4ae075b7811962ace3fc2c7a,1906
15,Gestión de Cambio,Responsabilidad,6eecf1e16667a29a33a86b6327e72e3c,2164
8,Finanzas,finanzas,c1ed47443a6f37b8f2ecb763e98be046,175
9,Gestión de Cambio,Proactivo,7f1b86e4ef54867fd01e93cf4b7008de,3949
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,481
8,Finanzas,finanzas,a610bebc2464c8542bc50458378e98ba,364
18,Administración,cuentas por cobrar,deda5902079076cf0907d081640fdb7a,3814
10,Decision Making,redacción,a610bebc2464c8542bc50458378e98ba,351
9,Gestión de Cambio,presencia,36cb7a04690f649a43ceda002886d6a8,1303
15,Gestión de Cambio,Responsabilidad,6eecf1e16667a29a33a86b6327e72e3c,2162
16,Gestión de Inventario,Diseño Gráfico,8ed1c347dbad3da27ea1518dbbeb1384,105
34,Decision Making,leyes y reglamentos de licitación,0832a88c47109e1a16c2315e1bf8e8e7,2662
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,2073
34,Decision Making,leyes y reglamentos de licitación,0832a88c47109e1a16c2315e1bf8e8e7,2670
12,Decision Making,Estadística,7b29bfbc4093505fbc27c5d5a0c93f91,164
12,Gestión de Cambio,proactividad,36cb7a04690f649a43ceda002886d6a8,1263
11,Contabilidad,Creatividad,cf387b7c4ae075b7811962ace3fc2c7a,1804
39,Gestión de Cambio,software administrativo Profit Plus 2k8,16adc08fb93ed1d8f6dd92c67552acb1,2479
20,Contabilidad,visión estratégica,9d6c77a00e6d2af3ea119aba8e58ea18,1458
9,Decision Making,economía,9d6c77a00e6d2af3ea119aba8e58ea18,1465
16,Software Skills,Programas Office,4db8c51854a8ce7530333eb513894a7f,866
19,Gestión de Inventario,Excelente presencia,023663246ed9fa7d1c548c0472afb7b0,4211
28,Contabilidad,Ética/Honestidad/Integridad,6eecf1e16667a29a33a86b6327e72e3c,2222
14,Software Skills,Microsoft Word,8e02a95b8f3b64c7f5d6962a232cbfad,768
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,2013
31,Decision Making,El idioma de la misión y local,4064770554ddd1e601d13b086f54f0a3,3434
18,Gestión de Inventario,Dominio de CHATGPT,be6c4ff6bae03c5a0d008198cd2d3501,856
33,Decision Making,estimación y análisis de costos,c87e36c629ca3d7f3ab9c857a5ed7538,2341
9,Gestión de Cambio,presencia,36cb7a04690f649a43ceda002886d6a8,1297
31,Decision Making,El idioma de la misión y local,4064770554ddd1e601d13b086f54f0a3,3442
14,Administración,cuentas vistas,0f830f4c424187fab4c2d39988269cc6,2890
7,Gestión de Cambio,puntual,9e5029dc85d5fa8ce1add8c9be3433e7,4059
11,Contabilidad,creatividad,9d6c77a00e6d2af3ea119aba8e58ea18,1504
12,Gestión de Cambio,flexibilidad,9d6c77a00e6d2af3ea119aba8e58ea18,1552
22,Gestión de Cambio,Dinamismo/Proactividad,6eecf1e16667a29a33a86b6327e72e3c,2192
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,497
53,Contabilidad,"Manejo de LA sistema, (Ultrasec, títulos de valores)",0f830f4c424187fab4c2d39988269cc6,2896
7,Gestión de Inventario,inglés,4064770554ddd1e601d13b086f54f0a3,3468
20,Decision Making,Análisis financiero,bd9a51caa939827b01593e92501e886b,626
11,Gestión de Cambio,presupuesto,deda5902079076cf0907d081640fdb7a,3829
62,Gestión de Inventario,Dominio de Microsoft Excel y otro software de hoja de cálculo,8358d8bd636aaf5177bdf7b0de44da26,3235
10,Gestión de Cambio,proactivas,7cb2c032c34c2cb5679592c0758325f4,1704
30,Gestión de Inventario,Excel de avanzado a intermedio,c0f99d90c443c10f64fae025b854f5e3,3278
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1929
45,Decision Making,Analizar transacciones económico financieras,c0f99d90c443c10f64fae025b854f5e3,3271
22,Finanzas,Matemática financiera,b57b8b7d4d265dc3a5bdace3321a84e3,2970
14,Contabilidad,Sistema Profit,4db8c51854a8ce7530333eb513894a7f,872
8,Gestión de Inventario,dicción,9e5029dc85d5fa8ce1add8c9be3433e7,4085
28,Contabilidad,Ética/Honestidad/Integridad,6eecf1e16667a29a33a86b6327e72e3c,2238
22,Software Skills,Microsoft Office Suite,c87e36c629ca3d7f3ab9c857a5ed7538,2375
9,Decision Making,economía,9d6c77a00e6d2af3ea119aba8e58ea18,1501
58,Contabilidad,Manejo de sistemas Profit Plus administrativos y contables,bd9a51caa939827b01593e92501e886b,470
11,Gestión de Inventario,Ingeniería,cf387b7c4ae075b7811962ace3fc2c7a,1902
10,Office Administration,organizada,6c92b1df30fe108dad5b03f26a50480c,1386
28,Gestión de Cambio,Responsabilidad y compromiso,79b02f0ab795c21928b25c1e055d6fb6,3917
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1989
12,Decision Making,Estadística,7b29bfbc4093505fbc27c5d5a0c93f91,158
12,Gestión de Cambio,proactivo(a),deb4d884f7dd6d51b87c26f3f81829d4,2583
13,Office Administration,organización,2b76d277c5a43e765bcaad5f816b215a,3045
39,Gestión de Inventario,Dominio del Excel intermedio o avanzado,c867153d956f3359073cf72e8d83622a,3143
13,Office Administration,Organización,cf387b7c4ae075b7811962ace3fc2c7a,1954
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,2003
9,Decision Making,Análisis,cf387b7c4ae075b7811962ace3fc2c7a,1736
37,Administración,Liderazgo y capacidad de supervisión,157109925c3856f376aa33f005be8f33,3977
14,Administración,redes sociales,9d6c77a00e6d2af3ea119aba8e58ea18,1539
14,Administración,redes sociales,9d6c77a00e6d2af3ea119aba8e58ea18,1485
43,Gestión de Inventario,"Excelente presencia, vocabulario y dicción",ca687d32ab1fdcdf335dd3d150d0c803,2831
17,Gestión de Inventario,Dominio del Excel,6eecf1e16667a29a33a86b6327e72e3c,2265
22,Decision Making,análisis estadístico,ba41bb1665573c70568a7f6c9e48143b,391
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,491
21,Decision Making,Variables económicas,a02982a4975198566f6b97503538360b,2788
9,Administración,Liderazgo,a02982a4975198566f6b97503538360b,2709
11,Gestión de Cambio,Profit Plus,7c6de15bf2c23ed614c095be9bc39497,3264
13,Office Administration,organizado(a),ac7c38fb581d1d453352678bfe7f5b8e,3418
10,Contabilidad,reglas APA,8e7c21ae8251a9172cd98ebe2839bbe7,328
28,Contabilidad,Ética/Honestidad/Integridad,6eecf1e16667a29a33a86b6327e72e3c,2236
9,Administración,Liderazgo,278bf95ee0a238727a80c3ddef721d04,451
